,pm25,t2m,d2m,u10,v10
2017/7/10 8:00,29,298.8869423,291.4961851,1.804009634,-1.768752356
2017/7/10 14:00,20,308.1947078,285.4543596,1.088664961,-0.066296393
2017/7/10 20:00,26,303.8221208,287.1948072,0.650684395,3.280492037
2017/7/11 2:00,47,295.0613194,287.5444727,2.857922483,0.023388787
2017/7/11 8:00,30,299.5422573,290.0561543,-0.012654508,0.491501679
2017/7/11 14:00,68,306.9215838,293.8010224,1.50400356,2.691132282
2017/7/11 20:00,71,303.3293323,294.4589845,0.377565657,2.531761404
2017/7/12 2:00,89,300.0996397,292.9283362,1.93455473,2.653945744
2017/7/12 8:00,59,301.4748636,293.6404718,0.891962865,1.903027668
2017/7/12 14:00,57,308.5322627,296.7657917,0.146546829,3.980473931
2017/7/12 20:00,70,305.5359415,296.2171617,-0.14107692,2.833941088
2017/7/13 2:00,50,301.835339,295.9039402,1.024276865,2.893627044
2017/7/13 8:00,49,302.8209161,297.270098,1.061423843,3.91672558
2017/7/13 14:00,72,309.1052727,298.3909975,1.380887859,3.967036779
2017/7/13 20:00,57,304.76915,297.2277442,-0.813967903,1.926777053
2017/7/14 2:00,19,299.8027164,294.9426063,1.780306324,0.904928485
2017/7/14 8:00,25,301.4759055,295.0470135,-0.17893146,-0.427224557
2017/7/14 14:00,29,304.7441459,298.3486437,0.465657063,-0.433161903
2017/7/14 20:00,74,301.2883749,297.9211653,-1.355252448,0.318068665
2017/7/15 2:00,31,298.4233251,295.7670289,-0.908781143,-1.309389238
2017/7/15 8:00,36,297.6554918,294.7968303,-2.560583457,-2.284364019
2017/7/15 14:00,42,302.1437225,297.0937878,-1.686745009,-1.534383418
2017/7/15 20:00,40,299.894398,296.8692139,-0.516084513,1.05242467
2017/7/16 2:00,70,297.6440316,295.3986489,-0.746041999,-1.20689189
2017/7/16 8:00,69,300.3309274,295.5385151,-0.948050806,-0.397537825
2017/7/16 14:00,109,306.5496483,295.6399674,-1.261500549,0.770556961
2017/7/16 20:00,58,302.9917773,296.1206343,-1.030835502,2.013649806
2017/7/17 2:00,33,299.0369667,295.7128554,-1.443697635,0.960552046
2017/7/17 8:00,38,299.8454317,295.6872461,-0.662903523,-0.698467541
2017/7/17 14:00,56,305.921421,295.9600837,-1.418225421,1.471163838
2017/7/17 20:00,56,302.2062327,295.72763,-0.839440117,1.72084488
2017/7/18 2:00,45,299.1994932,295.7709688,-1.561152843,0.525563298
2017/7/18 8:00,56,300.4121906,296.1403338,0.066238599,1.505850441
2017/7/18 14:00,54,304.171136,297.1469764,0.470256213,2.043336538
2017/7/18 20:00,66,301.4863238,297.7015163,-0.173978529,2.492387423
2017/7/19 2:00,64,298.7942188,296.5156085,0.340064898,2.201144956
2017/7/19 8:00,67,299.4537012,296.1787477,0.72886994,2.443326192
2017/7/19 14:00,85,305.6359578,296.0053924,-0.238012845,1.391790892
2017/7/19 20:00,65,303.1459691,296.2378461,-1.202419164,2.078335633
2017/7/20 2:00,67,299.7006164,296.8022357,-0.441790556,1.551786753
2017/7/20 8:00,101,301.6165534,298.0226175,0.563654331,2.590509885
2017/7/20 14:00,91,307.0882776,298.0019331,1.396100431,3.112371386
2017/7/20 20:00,111,303.082417,297.5754397,-0.040956968,2.14802133
2017/7/21 2:00,16,299.1786564,297.786224,-1.199235138,1.113360594
2017/7/21 8:00,27,297.7690519,296.6160758,-5.888245175,-1.822813458
2017/7/21 14:00,22,295.3749121,292.5550313,-3.529588926,-1.825313393
2017/7/21 20:00,21,295.3113601,292.1364177,-1.347823052,-0.259416397
2017/7/22 2:00,21,295.1561265,292.23787,-1.401597726,-1.257203088
2017/7/22 8:00,13,295.1561265,292.6840628,-1.39876748,-1.820313522
2017/7/22 14:00,20,296.6563708,293.7823079,-1.494642063,-1.948122716
2017/7/22 20:00,26,295.8614497,294.44027,-0.794863743,0.175884843
2017/7/23 14:00,61,297.3637776,295.2105191,0.721086764,-0.110045261
2017/7/23 20:00,44,298.6129393,295.3168962,-0.047325021,1.34585458
2017/7/24 2:00,120,296.9407921,295.4449427,0.44018485,-1.193767229
2017/7/24 8:00,33,298.2045395,296.3215688,-0.719154662,-1.011584441
2017/7/24 14:00,22,299.9235694,295.3572801,-1.479783271,-1.972184594
2017/7/24 20:00,19,298.7306668,294.1270485,-1.491104255,-1.24439092
2017/7/25 2:00,30,295.7906048,294.4166307,-0.112066898,-1.115331758
2017/7/25 8:00,26,297.7211275,293.7281344,-1.200650261,-0.581595564
2017/7/25 14:00,63,301.084175,292.1561172,-0.701819406,2.829566201
2017/7/25 20:00,40,298.7192066,290.4058198,-0.8599594,2.149271298
2017/7/26 2:00,35,297.3023093,290.6166041,-1.160319255,1.74365679
2017/7/26 8:00,26,295.0373571,292.0694395,-1.903966388,-0.062858982
2017/7/26 14:00,21,295.5957814,289.8168059,-1.25725518,-1.075645284
2017/7/26 20:00,21,295.1050765,290.9160359,-0.615850684,-0.469410966
2017/7/27 2:00,31,292.7890744,291.536569,0.007510994,-0.562221065
2017/7/27 8:00,37,294.5904094,292.4181201,0.702336384,-1.404074289
2017/7/27 20:00,58,298.2128742,293.9221741,0.283459978,1.856466372
2017/7/28 2:00,64,294.9092113,293.8955798,0.401268967,-0.765653303
2017/7/28 8:00,23,297.6252785,294.0620403,-0.412072973,-0.943461204
2017/7/28 14:00,15,302.064543,291.4508764,0.541366144,1.680220931
2017/7/28 20:00,29,298.3326854,292.3334124,1.462611212,2.207707287
2017/7/29 2:00,32,294.3664146,291.7788725,2.058731773,0.177759794
2017/7/29 8:00,39,295.8229017,291.8901744,1.690446014,0.46400239
2017/7/29 14:00,40,300.5768007,291.025368,1.526999308,4.042659823
2017/7/29 20:00,21,297.0835236,290.3910452,0.269308748,2.201457448
2017/7/30 2:00,33,292.2848256,289.9862212,2.516524061,-0.543784042
2017/7/30 8:00,49,295.7260109,291.2952506,0.652099518,0.541187894
2017/7/30 14:00,34,302.6406785,291.7759175,0.202444187,2.743318432
2017/7/30 20:00,29,298.8577709,291.9729122,-1.130601673,2.214894601
2017/7/31 2:00,64,295.1040347,291.9719272,-0.342024385,2.090210326
2017/7/31 8:00,96,296.8897421,292.7402063,-0.416672123,0.149635522
2017/7/31 14:00,101,304.5409879,293.9664979,-1.161026817,2.129896799
2017/7/31 20:00,86,300.7632894,293.7882178,-1.531789041,1.981150647
2017/8/1 2:00,73,296.8939094,294.3476825,-1.58344103,1.302418203
2017/8/1 8:00,81,298.3889445,295.3011366,-1.194282207,0.654309968
2017/8/1 14:00,48,302.5885866,296.7451073,-0.870926603,2.307392208
2017/8/1 20:00,41,300.0798448,296.3107341,-1.113620197,1.118985448
2017/8/2 2:00,25,297.7700938,295.6714865,-1.54523271,0.620560841
2017/8/2 8:00,50,298.9577871,296.9283123,-1.910334442,0.047763157
2017/8/2 14:00,26,301.8770124,297.969429,-2.000548532,0.801181169
2017/8/2 20:00,51,299.2745054,297.5321009,-2.546078446,0.905553469
2017/8/3 2:00,14,297.9451223,297.3331363,-0.009470481,-0.640344044
2017/8/3 8:00,24,299.2119952,296.7500322,1.018616373,-1.649067952
2017/8/3 14:00,29,307.7915171,293.926114,3.171726007,-0.209417691
2017/8/3 20:00,38,303.4272649,295.544425,-0.096500545,2.600197134
2017/8/4 2:00,31,298.1159834,295.5365452,1.987268062,0.309318891
2017/8/4 8:00,17,300.2236182,295.6596668,0.275323021,-1.465947689
2017/8/4 14:00,18,307.3195653,293.6897204,0.884179689,-0.903462238
2017/8/4 20:00,20,301.5988422,294.9337416,-0.061476251,2.665195453
2017/8/5 2:00,12,298.1649497,293.8059473,0.111522534,-0.815339518
2017/8/5 8:00,34,299.5026675,294.9977648,1.327113185,-1.142206063
2017/8/5 14:00,20,303.5616617,295.3720547,1.727239212,1.616160088
2017/8/5 20:00,45,298.3431037,294.3929913,0.324144764,2.048648901
2017/8/6 2:00,18,296.0448128,294.9760954,1.602354608,-0.617844626
2017/8/6 8:00,28,298.1305691,295.7128554,1.052579325,-1.502509243
2017/8/6 14:00,7,306.302733,289.7271733,2.583742403,-1.517821347
2017/8/6 20:00,13,302.6510968,290.9790742,2.210857495,-1.722816044
2017/8/7 2:00,11,297.0522685,289.3804627,1.462611212,-1.835938118
2017/8/7 8:00,8,299.8975235,291.0490073,1.202936143,-3.25777634
2017/8/7 14:00,9,306.1975076,290.2098102,-0.315844609,-0.505035044
2017/8/7 20:00,16,300.1986142,291.9620775,0.323437203,2.517699268
2017/8/8 2:00,23,296.5115555,292.8524932,1.804363415,0.603061293
2017/8/8 8:00,36,298.8223484,293.4168829,0.125319984,-1.265015386
2017/8/8 14:00,30,305.7036772,291.464666,0.475209144,2.202394924
2017/8/8 20:00,31,298.8525617,293.229738,-1.390630523,2.375202954
2017/8/9 2:00,11,295.9843863,292.2191555,-1.065152234,-1.584069633
2017/8/9 8:00,17,295.3832468,293.043578,-0.478583754,-1.33907597
2017/8/9 14:00,28,301.8728451,291.9463179,0.249143246,1.841779252
2017/8/9 20:00,40,297.4023255,293.0711573,0.17555685,1.603347919
2017/8/10 2:00,52,295.1550846,293.817767,0.026968936,0.987738843
2017/8/10 8:00,57,296.7595125,293.9290689,-0.585071759,0.978676577
2017/8/10 14:00,84,304.5659919,295.1425559,1.022507961,3.757354703
2017/8/10 20:00,61,301.2123209,295.35925,-0.424455299,2.088647866
2017/8/11 2:00,74,298.2764262,295.9147749,0.754342154,1.804280222
2017/8/11 8:00,119,299.5026675,295.9945577,-0.848992197,1.545224423
2017/8/11 14:00,84,303.9825636,295.2962117,0.988191229,4.871075894
2017/8/11 20:00,98,300.6278507,294.5249777,-0.255348101,2.179895506
2017/8/12 2:00,35,296.324025,294.4215555,-1.988166206,0.795556314
2017/8/12 8:00,24,296.7261738,294.6441595,-1.972953634,0.922428032
2017/8/12 14:00,38,299.7006164,294.4520897,-1.528251234,1.845216663
2017/8/12 20:00,40,296.7761819,293.8945949,-1.064798453,1.965213559
2017/8/13 2:00,46,295.7906048,293.6207723,-1.497826089,0.127136104
2017/8/13 8:00,44,296.266724,294.588016,-1.872126121,-0.456911289
2017/8/13 14:00,61,302.5437877,294.3171484,-2.881462596,0.918365637
2017/8/13 20:00,30,298.2243344,293.9290689,-1.113266416,-0.113482672
2017/8/14 2:00,27,295.032148,293.6798707,-1.146875587,-1.042521141
2017/8/14 8:00,33,296.3104811,293.9359637,-0.841209021,-2.480608943
2017/8/14 14:00,35,301.9072257,295.4350929,-0.648752293,1.333354903
2017/8/14 20:00,34,297.5367224,294.4205706,-1.330841576,1.590848243
2017/8/15 2:00,33,295.235306,293.9093695,0.201736625,1.578661058
2017/8/15 8:00,50,296.6053208,294.3427577,0.565423234,0.955552176
2017/8/15 14:00,65,303.1157558,295.0765627,1.123689255,2.279267936
2017/8/15 20:00,65,298.5035465,295.3887992,-0.179992802,1.934276859
2017/8/16 2:00,64,295.4040835,293.6148625,0.659175133,2.102710003
2017/8/16 8:00,76,297.9753355,293.9802875,-0.488135834,0.665559677
2017/8/16 14:00,85,301.1946097,296.5106837,-1.343931464,0.341193067
2017/8/16 20:00,19,295.9510476,295.1671802,-2.453034109,-0.93471143
2017/8/17 2:00,36,293.8090321,292.8584031,-0.99722633,-1.487197139
2017/8/17 8:00,31,296.1125322,292.9391709,-0.412426754,-1.820313522
2017/8/17 14:00,17,302.8011212,291.3622288,-1.043571609,0.702746215
2017/8/17 20:00,29,298.3180997,293.1450303,-0.127987032,2.446763603
2017/8/18 2:00,40,296.2990209,292.4506242,-0.544033192,-0.171918661
2017/8/18 8:00,93,297.3992,293.3607394,-1.729198699,0.455252617
2017/8/18 14:00,86,299.8662684,293.4080181,-0.28789593,1.971775889
2017/8/18 20:00,61,296.4271668,294.1654625,-0.665733769,1.795217956
2017/8/19 2:00,55,295.5624426,293.1666997,-1.135908384,-0.238791931
2017/8/19 8:00,27,296.1021138,293.632592,-2.419778719,-0.922524245
2017/8/19 14:00,33,300.3257182,295.6576969,-1.158196571,1.004613406
2017/8/19 20:00,50,297.2502174,294.4432249,-0.638492652,0.392754233
2017/8/20 2:00,61,294.7602287,293.4454471,0.021308444,-0.791590132
2017/8/20 8:00,84,296.2938117,294.3713219,-0.264546401,-0.055046684
2017/8/20 14:00,71,302.0791287,293.52326,-0.148152535,1.657721513
2017/8/20 20:00,45,298.5754332,294.7879656,-0.698635379,1.963963591
2017/8/21 2:00,69,296.5698983,294.8549437,1.343740881,1.229295095
2017/8/21 8:00,122,298.0211763,295.2528729,1.095033015,0.792743887
2017/8/21 14:00,58,305.0369019,295.1366461,1.098570822,2.223644374
2017/8/21 20:00,100,300.5976375,296.8150404,0.323790983,2.146458871
2017/8/22 2:00,91,298.3024721,295.8024879,0.47839317,1.874278411
2017/8/22 8:00,94,298.7858841,296.0093323,-0.858190496,1.003363439
2017/8/22 14:00,76,300.2111162,296.7411674,0.078620925,2.171458224
2017/8/22 20:00,52,296.973089,295.9522039,-2.175316222,-0.031922282
2017/8/23 2:00,74,296.4677984,296.0713856,-1.089563106,1.172109074
2017/8/23 8:00,10,297.3908653,295.8576464,1.612614249,-0.158794
2017/8/23 14:00,3,302.6469295,292.5835956,0.458227668,-3.157466435
2017/8/23 20:00,18,300.0465061,293.0228936,-0.984490224,0.635560453
2017/8/24 2:00,26,296.6365759,294.2156961,1.271569608,0.27494478
2017/8/24 8:00,46,297.1418665,292.4998728,1.692214918,-2.343737483
2017/8/24 14:00,3,302.9167651,282.4817105,2.200597853,-3.636829035
2017/8/24 20:00,14,295.5249365,284.556064,2.038212489,-2.421235479
2017/8/25 2:00,22,289.8427614,284.4693864,1.08831118,-1.1678304
2017/8/25 8:00,13,292.8140785,285.9261617,2.663343071,-2.186241557
2017/8/25 20:00,12,297.0033022,284.5245449,2.216517986,-2.586543703
2017/8/26 8:00,15,293.0068182,284.851556,1.2772301,-2.792163384
2017/8/26 20:00,18,295.1498755,285.8513038,1.306240121,1.87240346
2017/8/27 2:00,10,293.0005672,283.8291538,2.292227067,1.483976007
2017/8/27 8:00,9,289.1676514,287.8251901,1.320391351,3.978286488
2017/8/27 14:00,20,289.9834093,289.6789096,1.349047592,1.897090321
2017/8/27 20:00,29,290.1626051,289.9192431,0.087111663,-0.645031423
2017/8/28 2:00,25,290.4418172,289.8877239,0.682524662,-0.631281779
2017/8/28 8:00,34,291.4034321,289.6552702,1.015078565,-2.734039887
2017/8/28 14:00,3,299.4047349,284.9155792,-0.078457727,-3.00340792
2017/8/28 20:00,29,293.2443569,282.9259334,-0.182823048,-2.779351215
2017/8/29 8:00,11,290.1073878,282.3044153,-0.464078743,-0.825651751
2017/8/29 14:00,10,298.7400434,284.0901717,3.118305114,4.109533093
2017/8/29 20:00,30,294.2184738,287.3622527,1.703182121,3.274242199
2017/8/30 2:00,39,289.4354034,286.3398505,2.115690473,0.99055127
2017/8/30 8:00,62,291.5013647,286.8569614,0.697029673,-0.597532652
2017/8/30 14:00,80,300.4403202,289.7055039,1.080528004,2.698319596
2017/8/30 20:00,80,295.3103183,291.2184227,0.135933406,2.408952081
2017/8/31 2:00,50,290.7095692,289.0839858,0.644670122,0.987738843
2017/8/31 8:00,65,291.2919556,289.1677085,0.18050978,0.974614182
2017/8/31 14:00,93,298.8546453,291.0844664,0.716487614,2.284580298
2017/8/31 20:00,131,294.4185064,291.1662191,0.230392866,1.905527603
2017/9/1 2:00,152,291.0783792,289.2396116,1.605184854,-0.007547912
2017/9/1 8:00,168,292.4692307,289.9812964,-0.209356604,0.373692226
2017/9/1 14:00,154,299.9350296,290.9347504,0.61530632,2.72831882
2017/9/1 20:00,201,295.6520406,291.4626961,0.170603919,2.31426703
2017/9/2 2:00,203,292.4838164,290.5506109,0.453628518,1.72084488
2017/9/2 8:00,145,293.3662517,291.059842,-0.032112449,1.250232053
2017/9/2 14:00,67,300.1673591,290.3565712,1.301994752,4.102345779
2017/9/2 20:00,73,295.6895467,290.2039003,0.774153876,2.363015769
2017/9/3 2:00,42,291.2888301,290.177306,0.618136566,2.13333421
2017/9/3 8:00,71,293.071412,290.3004277,1.203289924,2.052711296
2017/9/3 14:00,50,301.1185556,287.5218183,2.649899403,4.650769093
2017/9/3 20:00,73,295.5686937,287.9532366,0.070837748,2.135521654
2017/9/4 2:00,109,292.0837512,288.5570251,1.315438421,1.863028702
2017/9/4 8:00,129,293.2922813,289.3775078,1.05045664,1.116798005
2017/9/4 14:00,71,299.5933073,290.7219962,1.219563838,3.29236673
2017/9/4 20:00,65,296.3042301,290.2265547,0.21341139,2.146458871
2017/9/5 2:00,75,293.7569403,290.5978896,1.748112276,2.003025081
2017/9/5 8:00,106,294.7404338,290.7387408,1.68372418,-1.063770592
2017/9/5 14:00,3,301.00187,282.9357831,2.059439334,-2.26655198
2017/9/5 20:00,30,296.1969209,286.0798176,1.920757281,0.324006011
2017/9/6 2:00,18,290.9064762,285.9724555,0.925218255,-1.118769169
2017/9/6 8:00,13,292.2066879,285.5272476,1.616859618,-2.449359751
2017/9/6 14:00,11,303.1824333,280.3521984,1.241852025,-0.035672185
2017/9/7 2:00,40,290.7647865,287.2864097,2.392347018,-0.253791543
2017/9/7 8:00,21,293.1276712,288.6762069,0.767432042,-0.311602548
2017/9/7 14:00,47,304.0169442,290.0955533,0.791842913,2.130834275
2017/9/7 20:00,110,297.8742774,291.0430975,1.008710512,2.939563356
2017/9/8 2:00,129,292.7640703,290.0344849,1.718394693,0.464627374
2017/9/8 8:00,135,294.0184412,290.2787583,0.406575679,-1.355638042
2017/9/8 14:00,137,304.5201511,292.4900231,-1.082841272,1.907090063
2017/9/8 20:00,135,298.6223159,293.3272503,-1.884508447,1.829279575
2017/9/9 2:00,164,295.7239273,292.9637952,-2.176377564,0.234320831
2017/9/9 8:00,104,295.4040835,293.2632271,-1.72035418,0.345880446
2017/9/9 14:00,113,302.8073723,291.6793902,0.003265626,3.73079289
2017/9/10 2:00,133,294.6362502,290.2925479,0.254096176,1.902090192
2017/9/10 8:00,164,294.6164553,289.4700953,1.04090456,1.671158665
2017/9/10 14:00,44,298.0961885,290.2245848,0.850216737,-0.321602289
2017/9/10 20:00,46,294.821697,290.4383239,-1.268929945,1.081173926
2017/9/11 2:00,64,290.2938765,289.5725325,0.837126849,-1.31626406
2017/9/11 8:00,9,292.6119622,286.4550923,1.165435383,-4.20493934
2017/9/11 14:00,3,300.8018374,279.9316149,-0.986966689,-1.133456289
2017/9/11 20:00,17,294.8196134,282.8392557,0.457873887,3.300804012
2017/9/12 2:00,33,288.2352079,284.2526923,1.766155094,-1.229078816
2017/9/12 8:00,14,291.1825628,285.4730741,0.566838357,-2.405298391
2017/9/12 14:00,11,302.0478736,284.0960815,-0.746041999,2.387390139
2017/9/12 20:00,64,295.1894652,288.268428,-1.45077325,3.406738772
2017/9/13 2:00,56,292.3410848,288.781599,0.121074615,2.284267806
2017/9/13 8:00,38,293.47877,288.6919665,-0.912672732,-0.303477758
2017/9/13 20:00,89,297.9451223,290.0059207,0.613183635,2.259580945
2017/9/14 2:00,112,293.8850862,288.1354566,1.822052452,2.166145862
2017/9/14 8:00,168,294.4987278,289.1844531,1.854600281,2.072085795
2017/9/14 14:00,37,301.4831983,285.6129403,0.877811635,4.389213359
2017/9/14 20:00,46,296.4646729,286.1044419,-0.340609262,2.277080492
2017/9/15 2:00,50,293.4548078,286.7298999,0.449383149,2.061773561
2017/9/15 14:00,67,300.2559152,286.8372619,0.245251657,3.425175795
2017/9/15 20:00,39,294.7914838,285.8493338,-0.165134011,3.124558571
2017/9/16 2:00,71,291.4763607,287.3208838,1.812500372,1.507412901
2017/9/16 8:00,101,292.5296572,288.8810813,0.906467876,-0.728779257
2017/9/16 14:00,135,300.8330925,287.8695138,2.418880574,-0.384100672
2017/9/16 20:00,105,294.0226086,288.6505976,1.504711121,0.541187894
2017/9/17 2:00,16,289.7844185,281.2022303,0.718964079,-2.790600924
2017/9/17 8:00,13,290.0469613,279.3938195,1.624289014,-3.434021781
2017/9/17 14:00,6,300.2548733,277.1067118,0.882410785,-0.560346113
2017/9/17 20:00,27,292.0264502,281.2435992,2.180078569,2.911751575
2017/9/18 2:00,29,288.0528866,280.9057534,1.903775805,-0.733466635
2017/9/18 8:00,15,290.3209642,283.1938461,1.563438725,-1.797814104
2017/9/18 14:00,35,303.3314159,282.2374371,1.288904865,2.085835439
2017/9/18 20:00,34,296.9334992,283.0933788,2.80910074,1.85771634
2017/9/19 2:00,16,291.8295432,277.5972284,1.658605747,-2.482171402
2017/9/19 8:00,25,293.8017393,279.3593455,2.863582975,-3.232464495
2017/9/19 14:00,4,301.4331902,274.6531435,3.139885739,-2.953409213
2017/9/19 20:00,17,291.474277,278.9643712,0.062700791,-2.929034844
2017/9/20 2:00,13,286.255719,277.8552914,0.432401673,-1.981559352
2017/9/20 8:00,9,289.2489147,279.0480939,0.183340026,-2.639979821
2017/9/20 14:00,11,300.7841262,277.5154756,0.310347315,2.840503418
2017/9/20 20:00,28,292.7098949,281.4514285,-0.426224203,3.507673661
2017/9/21 2:00,50,288.7352894,281.1204775,1.519923693,3.192369317
2017/9/21 8:00,45,290.4553611,282.3950328,0.799272309,2.092710261
2017/9/21 14:00,103,300.9539455,285.8916877,1.997881484,4.432649735
2017/9/21 20:00,118,296.2719332,285.2622898,0.85163186,3.374239612
2017/9/22 2:00,53,290.9439823,284.4516569,2.238098612,0.075887429
2017/9/22 8:00,26,291.2346547,274.2039958,2.686692601,-4.154003158
2017/9/22 14:00,7,298.6587801,274.7368663,2.531029072,-1.090644896
2017/9/22 20:00,39,291.1658935,277.9695483,0.19466101,3.46017489
2017/9/23 2:00,42,285.8296079,276.0971142,2.340695029,2.167395829
2017/9/23 8:00,30,289.3176759,278.9584614,1.926417773,1.429914905
2017/9/23 14:00,71,300.3976049,284.0241785,1.532306019,3.994848559
2017/9/23 20:00,96,294.8144042,287.4528702,0.711888464,2.324579264
2017/9/24 2:00,80,291.4971974,286.8687811,2.867828344,0.693058965
2017/9/24 14:00,36,302.1437225,285.0288512,-2.03734173,-0.267853679
2017/9/24 20:00,100,295.7176762,287.7050233,-2.375202345,1.399915681
2017/9/25 2:00,80,292.8901325,287.82716,-1.763515431,-0.513472326
2017/9/25 8:00,34,293.0599518,289.8788592,-2.235458949,-0.127232317
2017/9/25 14:00,96,299.601642,290.656003,0.564715673,3.948599756
2017/9/25 20:00,86,295.763517,289.9044685,-0.78884947,2.668945356
2017/9/26 2:00,130,292.5848745,289.5025994,-0.126571909,1.347104547
2017/9/26 8:00,116,292.2410685,288.8308477,0.026615155,-3.472770779
2017/9/26 14:00,12,294.4518451,280.3581083,-0.107113968,-5.957081519
2017/9/26 20:00,12,289.4520727,280.6821645,-2.067059313,-2.298113663
2017/9/27 8:00,31,286.8672769,280.3709129,-1.118926908,1.380853674
2017/9/27 14:00,30,295.0300643,281.6454682,2.169818928,2.90268931
2017/9/27 20:00,46,288.2685467,281.0081906,1.810377688,0.426190868
2017/9/28 2:00,8,285.0138501,266.7034249,1.355769426,-4.038068657
2017/9/28 8:00,13,285.6691651,269.9183774,2.523599676,-1.518758823
2017/9/28 14:00,3,294.1247085,266.4739261,3.814191846,-0.26472876
2017/9/28 20:00,20,287.0152176,272.1503267,1.856369185,2.761755455
2017/9/29 2:00,56,282.2404819,271.474635,2.79990244,1.733032065
2017/9/29 8:00,26,284.4752207,273.7962169,2.250834719,-1.362200372
2017/9/29 14:00,56,298.7848423,275.0077339,0.889840181,2.322079328
2017/9/29 20:00,86,289.5885533,279.1002975,-1.24275017,3.60860855
2017/9/30 2:00,56,287.4767511,281.0190253,-0.421271272,-0.100982996
2017/9/30 8:00,73,287.2517145,281.2790582,-1.441928731,-0.668468317
2017/9/30 14:00,182,298.7369178,286.909165,-0.120911417,3.563297222
2017/9/30 20:00,194,294.3226574,285.0830247,0.096663743,2.525199074
2017/10/1 2:00,197,290.0917602,286.3969789,2.338926125,1.503038014
2017/10/1 8:00,171,291.3940556,285.9941249,0.682170881,-4.091192283
2017/10/1 14:00,15,298.9004861,273.1156004,-1.440159827,-3.767763149
2017/10/1 20:00,13,292.2369012,275.9257289,-1.5031328,-2.326237936
2017/10/2 8:00,10,287.903904,271.7277732,-2.191943917,-1.673442321
2017/10/2 14:00,19,287.5048807,271.9878061,-0.53377355,-1.647505492
2017/10/2 20:00,29,285.2097153,277.5814688,1.029229795,0.74430764
2017/10/3 2:00,19,282.7322286,278.9495966,0.63441048,-1.476884906
2017/10/3 8:00,16,283.4240079,277.1067118,0.686770031,-2.760914192
2017/10/3 14:00,11,292.1889767,271.7730819,1.571221902,1.316792831
2017/10/4 2:00,44,281.4163894,276.3453275,1.483838057,-0.876275441
2017/10/4 8:00,11,282.9353867,277.6661765,0.026968936,-0.940336284
2017/10/4 14:00,48,294.3643309,274.3970505,1.686554426,4.418900091
2017/10/4 20:00,35,287.8007622,276.0261962,0.63900963,2.569572926
2017/10/5 2:00,63,282.4009247,277.0909522,1.783490351,2.556760758
2017/10/5 14:00,50,293.7183924,278.8904982,1.050810421,3.008311578
2017/10/5 20:00,48,288.6779884,279.8774414,0.149377075,2.179895506
2017/10/6 8:00,78,285.3368194,281.5272715,1.311546832,1.68178339
2017/10/6 14:00,63,295.2071765,282.831376,1.449167544,2.479575254
2017/10/6 20:00,58,289.6677329,283.676483,0.397023598,2.841753386
2017/10/7 2:00,62,285.8410681,283.4863831,1.703889682,2.037399192
2017/10/7 8:00,91,286.2817649,284.0507728,-0.652643882,-0.4603487
2017/10/7 14:00,136,290.3230479,285.1598526,0.850216737,3.553609973
2017/10/7 20:00,154,287.5996878,286.0197342,-0.123034102,1.401478141
2017/10/8 8:00,137,286.4453332,285.6336247,-0.275513604,-0.4912854
2017/10/8 14:00,124,289.0197107,286.6245077,0.193245887,-0.141294453
2017/10/9 2:00,67,284.5168942,284.1128261,0.584881176,-1.090644896
2017/10/9 14:00,8,284.403334,283.343562,-3.895044439,-5.832397244
2017/10/9 20:00,9,282.8322449,281.4139995,-2.950449841,-4.306499213
2017/10/10 2:00,3,281.9508514,280.7806618,-1.467047164,-3.861823216
2017/10/10 8:00,6,281.2538629,279.9394947,-1.863635383,-3.835573895
2017/10/10 20:00,11,281.4778577,279.2746378,-1.415748956,-0.997209813
2017/10/11 2:00,11,280.2068174,279.0411991,1.076990196,0.574937021
2017/10/11 14:00,13,287.3079736,275.5100702,0.559055181,-3.01653258
2017/10/11 20:00,22,283.1322938,275.8912548,-0.706064775,-0.296915427
2017/10/12 2:00,9,279.6681881,276.9175969,0.041473946,-0.85971337
2017/10/12 8:00,6,280.6673091,277.3243908,0.249143246,-0.969398033
2017/10/12 14:00,26,286.2463425,279.0411991,3.457580851,2.012399839
2017/10/12 20:00,47,282.5353216,280.514719,0.290535593,0.974301691
2017/10/13 2:00,32,277.6418165,277.5686642,0.582758491,-0.854713499
2017/10/13 8:00,26,279.5525442,279.0136199,1.0787591,-1.238453573
2017/10/13 14:00,49,291.0992159,276.4467797,2.311331227,0.782744145
2017/10/13 20:00,72,284.0782811,278.1537383,0.047488219,1.562411478
2017/10/14 2:00,18,280.3141266,275.0855468,-0.717385759,-2.36936182
2017/10/14 8:00,14,280.7829529,271.0245023,-1.691697939,-2.599355871
2017/10/14 14:00,22,286.726629,271.0757209,-2.114112153,1.253356972
2017/10/14 20:00,21,283.696969,279.0047551,-1.298293747,1.624284878
2017/10/15 2:00,32,282.5780368,281.4465037,-0.055815759,-0.175981056
2017/10/15 8:00,27,282.4342634,281.6513781,0.207750898,-1.155330723
2017/10/15 14:00,48,290.0052878,282.2384221,0.923803132,-0.835339
2017/10/15 20:00,78,285.9358752,282.7860672,-1.163149501,0.602436309
2017/10/16 2:00,48,281.6268403,279.8419823,-0.09862323,-2.093118966
2017/10/16 14:00,34,289.7041971,275.3928584,-0.417025903,1.686470769
